Account length,Area code,International plan,Number vmail messages,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charge,State,Voice mail plan
73,408,0,0,109,178.2,67,214.2,152,10.7,14,1,1,66.72999999999999,TX,No
156,408,0,0,95,186.6,128,258.2,105,12.9,5,3,0,48.96999999999999,NY,No
33,415,1,0,100,161.7,104,189.9,136,13.0,6,1,0,49.65,OR,No
77,510,0,0,86,205.1,78,245.2,100,17.8,3,4,0,52.08,CA,No
119,415,0,0,102,204.6,71,196.9,103,11.1,7,1,0,43.07,NY,No
91,510,0,27,96,136.0,93,210.5,82,6.6,2,3,0,48.120000000000005,AR,Yes
102,510,0,0,88,233.2,89,188.5,121,6.2,6,3,0,62.66,MI,No
86,415,0,33,112,210.1,94,95.0,98,11.9,4,3,0,64.1,OK,Yes
82,415,0,0,110,185.3,88,178.7,105,8.3,4,0,0,40.09,TX,No
89,408,0,0,151,189.6,142,170.9,67,12.7,7,0,0,37.55,NC,No
86,415,0,0,98,193.8,95,192.0,123,9.3,7,3,0,51.99,ID,No
134,408,0,0,111,123.5,92,160.7,105,6.1,2,1,0,43.4,IL,No
92,415,0,0,82,190.0,89,163.2,99,10.8,2,2,0,52.48,OR,No
87,510,0,0,81,172.0,103,183.4,96,13.7,3,3,0,49.690000000000005,SD,No
64,408,0,0,113,148.1,99,145.2,74,13.8,4,0,0,60.84,NE,No
80,510,0,0,118,260.2,67,177.4,112,9.2,5,3,0,59.01,RI,No
165,415,0,39,113,172.7,94,192.6,113,9.5,4,3,0,45.71,MD,Yes
153,415,0,22,104,246.8,91,203.9,117,7.5,11,1,0,51.52,ID,Yes
41,415,0,30,109,193.0,86,149.4,93,11.1,4,1,0,52.0,ME,Yes
108,415,0,0,78,230.3,109,217.0,83,5.2,1,2,0,61.81,SD,No
104,415,0,26,112,178.2,97,199.3,104,11.1,4,1,0,50.3,NY,Yes
115,408,0,0,67,182.9,90,172.9,92,10.6,7,1,0,40.120000000000005,DE,No
87,415,0,0,106,99.5,122,189.5,75,13.4,3,1,0,46.96,OK,No
159,415,0,23,93,216.9,88,161.3,91,12.6,3,2,0,47.95,SC,Yes
119,510,0,0,129,193.6,87,180.9,145,13.4,3,2,0,46.35,IN,No
69,415,0,0,109,194.0,105,256.1,114,14.1,6,1,0,46.43,NV,No
87,408,1,36,138,185.8,102,227.6,97,10.8,3,1,0,47.81,IL,Yes
93,510,0,0,106,151.7,89,303.5,114,8.7,3,1,1,71.02,SD,No
154,415,1,0,69,208.2,141,180.9,106,14.4,10,0,1,46.39,OK,No
57,415,0,37,76,280.1,122,154.2,110,11.8,1,1,0,61.2,KS,Yes
130,510,0,0,72,246.0,112,207.2,121,11.4,9,5,0,47.64,IA,No
151,415,0,0,128,278.3,65,194.8,61,13.2,10,2,0,47.43000000000001,NJ,No
162,408,0,0,87,279.0,71,250.7,65,10.4,4,2,1,63.52,NJ,No
60,415,0,0,133,209.1,92,328.5,112,14.6,2,1,0,46.36,MT,No
81,510,0,0,89,289.6,69,212.9,71,8.7,3,3,0,61.57,IA,No
132,415,0,0,115,180.4,91,133.4,122,8.0,6,3,0,58.31,WA,No
86,408,0,0,121,240.2,96,158.6,108,6.7,8,1,0,36.48,NE,No
136,408,0,0,106,228.8,101,257.5,106,10.1,8,1,1,68.05,TX,No
121,415,0,21,84,209.6,102,192.5,129,10.6,2,1,0,42.15,MS,Yes
105,510,0,15,125,175.9,142,269.9,85,9.7,1,2,0,32.55,IA,Yes
105,415,0,34,61,196.7,74,151.1,103,9.9,4,2,0,56.54,WI,Yes
51,415,0,26,61,263.4,97,181.1,91,11.2,8,1,0,65.67,MT,Yes
64,408,0,0,117,192.8,108,162.9,84,6.4,5,3,0,39.22,GA,No
80,510,1,30,132,167.5,109,212.8,114,10.0,10,0,0,48.25,MT,Yes
56,415,0,0,133,277.0,89,101.8,94,13.6,4,4,0,65.08,ND,No
120,415,0,0,98,193.6,88,248.9,119,11.1,5,1,0,44.82,VT,No
103,510,0,0,125,180.2,113,220.6,95,12.2,4,3,0,53.72,SD,No
164,510,0,27,102,168.8,113,244.1,127,9.6,9,3,0,44.09,OH,Yes
116,415,0,27,118,209.4,91,212.9,67,7.0,2,2,0,54.49,OH,Yes
121,408,0,0,79,120.7,116,244.4,102,7.5,4,1,0,48.53,MT,No
55,415,1,0,121,171.7,91,219.0,98,8.2,6,1,0,62.63,IL,No
183,415,0,0,92,213.8,112,214.3,112,9.7,6,2,0,40.63,NV,No
104,408,0,0,101,235.5,117,102.0,146,13.0,4,0,0,68.31,UT,No
90,408,0,0,97,213.9,102,120.0,126,7.1,2,1,0,43.93,NH,No
82,415,0,0,101,127.6,83,142.1,103,13.5,3,1,0,48.11,LA,No
101,415,0,0,92,220.9,110,196.9,116,13.3,7,3,0,45.52,VT,No
9,415,0,16,87,178.8,108,228.7,96,11.5,3,2,0,33.36,NY,Yes
97,415,0,0,58,242.4,91,279.8,105,12.1,9,0,0,60.470000000000006,CT,No
94,408,0,0,104,193.8,144,257.6,61,8.9,2,3,1,64.63,KS,No
127,510,0,25,118,267.1,48,225.1,105,7.3,5,0,0,59.31999999999999,MI,Yes
125,510,0,34,112,222.2,108,117.6,102,10.3,3,0,0,67.30000000000001,SD,Yes
140,415,0,0,104,269.8,106,220.4,116,10.3,4,1,0,52.760000000000005,ME,No
90,415,0,0,122,127.7,154,253.1,109,10.1,5,2,0,33.029999999999994,MD,No
67,415,0,0,65,208.9,109,232.4,82,9.2,3,2,0,43.85,VA,No
113,415,0,0,55,237.4,105,148.1,83,12.2,6,1,0,55.09,NJ,No
121,510,0,26,91,254.5,90,219.6,122,15.1,5,0,0,54.67999999999999,TN,Yes
93,408,0,0,95,230.9,87,149.9,91,9.9,3,4,0,50.27,DC,No
121,408,0,0,121,168.6,94,95.3,59,12.3,4,1,0,46.31,DC,No
53,408,0,0,119,250.8,105,176.0,112,9.8,2,0,1,68.37,OR,No
75,415,0,0,91,178.4,75,162.4,113,13.1,5,1,0,51.09,RI,No
132,510,0,0,121,314.4,109,246.7,81,4.2,9,2,0,58.64,AK,No
162,408,0,0,131,114.7,122,153.6,88,6.5,6,3,0,41.62,WI,No
140,415,0,0,114,240.5,103,233.5,121,11.3,4,1,0,50.78,IN,No
91,408,0,0,116,295.3,98,195.5,121,6.6,5,2,0,49.78,MI,No
73,510,0,28,107,139.1,123,199.1,139,8.8,1,2,0,47.89,ID,Yes
95,408,1,0,134,255.7,71,208.0,120,10.1,2,4,1,63.37,NH,No
145,408,0,0,137,135.8,100,277.6,123,13.1,3,0,0,56.17,MN,No
100,415,0,0,108,176.2,81,89.7,81,4.3,4,1,0,38.42999999999999,AZ,No
122,415,0,0,101,200.2,121,237.4,89,13.1,9,2,0,60.35999999999999,MN,No
109,415,0,0,72,300.9,120,236.0,68,11.9,5,0,0,62.81,MO,No
82,408,0,0,107,94.4,114,287.6,95,10.1,7,1,0,36.93,AL,No
65,415,0,23,106,189.6,100,222.8,75,9.8,4,0,0,56.88,PA,Yes
52,510,0,0,83,181.6,79,155.6,104,8.3,6,3,0,42.89,AK,No
136,415,0,24,76,176.6,114,214.4,91,8.8,5,2,0,47.07,MS,Yes
75,415,0,0,110,153.2,86,215.6,103,11.1,7,1,0,39.57,IA,No
146,408,0,0,69,265.8,98,228.3,80,12.6,2,1,0,44.52,WY,No
105,408,0,0,99,212.5,95,214.7,114,11.1,8,4,0,48.65,NE,No
48,415,0,0,84,189.6,98,157.6,99,16.4,3,2,0,56.39000000000001,ND,No
45,415,0,0,107,318.7,78,224.1,108,11.1,7,1,0,54.3,CT,No
106,415,0,37,104,235.1,99,140.1,90,10.6,5,2,0,60.84,NC,Yes
33,510,0,0,65,232.1,96,149.2,82,7.5,2,2,0,52.790000000000006,CT,No
68,408,0,0,97,141.1,144,205.7,101,10.8,4,2,0,52.24,ND,No
106,408,0,0,66,238.2,82,176.4,107,12.9,3,0,0,56.63999999999999,WA,No
141,415,0,0,111,156.9,87,175.8,82,11.0,6,0,0,49.02,NV,No
98,408,0,0,122,189.4,110,153.6,104,13.3,4,0,0,59.84,CO,No
94,510,0,28,88,113.3,102,118.0,71,16.1,4,0,0,53.620000000000005,KS,Yes
65,510,0,0,53,188.5,132,189.3,87,9.8,4,2,0,45.67,CO,No
85,415,0,0,112,274.7,126,184.4,95,9.8,4,1,0,47.440000000000005,MO,No
71,510,0,0,108,253.9,92,263.3,126,10.1,5,3,1,73.67999999999999,MA,No
112,408,0,30,113,165.9,96,132.8,99,13.3,7,0,0,27.99,NY,Yes
110,415,0,0,95,193.8,98,206.0,106,6.9,6,0,0,43.56,AK,No
111,415,0,0,108,216.3,89,179.6,99,12.7,3,2,0,63.73,WI,No
74,408,0,0,112,201.3,100,214.7,88,9.7,4,2,1,70.41,NH,No
105,510,0,0,82,185.1,111,157.0,74,10.9,4,2,0,38.95,TN,No
40,408,0,0,82,232.9,97,154.0,86,9.6,7,0,0,63.620000000000005,NY,No
128,408,1,18,89,160.6,109,218.8,102,13.6,2,0,1,55.08,GA,Yes
123,408,0,0,135,273.9,88,227.0,77,10.1,6,2,1,66.16,MN,No
122,510,0,0,87,212.2,74,169.3,87,9.5,4,0,0,45.12,MI,No
114,408,0,19,100,241.6,109,160.0,112,12.6,1,3,0,50.22,ID,Yes
102,415,0,25,100,176.7,83,188.2,93,10.2,6,2,0,41.13,CT,Yes
126,415,0,0,93,127.0,107,329.3,66,14.4,1,0,0,32.32,NC,No
150,415,0,0,112,209.4,81,161.1,78,12.2,2,4,1,44.31,LA,No
60,408,0,0,101,255.6,115,242.8,76,11.7,4,2,1,74.16,NJ,No
123,408,0,0,85,168.5,103,178.3,91,13.3,5,3,0,62.260000000000005,TX,No
138,510,1,0,129,176.5,86,232.4,108,15.2,1,0,1,52.45,CA,No
29,510,0,0,71,126.4,74,148.6,87,14.2,4,1,0,47.82,MD,No
111,415,0,0,96,162.5,111,184.9,120,11.9,7,4,0,54.790000000000006,WY,No
37,510,1,0,119,183.0,86,226.4,100,9.8,1,0,1,47.6,TX,No
111,408,0,0,109,242.4,106,231.8,78,11.6,4,0,1,66.2,CA,No
81,510,0,0,84,216.2,91,229.8,82,13.7,3,1,0,48.35,UT,No
46,510,0,0,108,276.2,77,146.5,111,12.7,2,1,0,42.28,WA,No
69,510,0,27,78,246.6,89,271.9,102,16.4,3,0,0,71.09,MS,Yes
125,408,0,0,95,157.6,113,192.5,69,8.1,3,1,0,33.629999999999995,OH,No
43,415,0,0,117,160.9,97,279.5,96,10.7,3,3,0,21.16,KS,No
127,415,0,27,59,223.4,111,257.9,73,3.8,10,1,0,43.84,RI,Yes
94,510,0,0,112,180.4,91,262.9,105,9.7,6,1,0,59.6,IN,No
46,408,0,0,85,205.9,74,216.6,112,11.2,5,3,0,53.96,VT,No
73,408,0,26,98,106.5,97,221.7,96,10.2,6,2,0,34.1,MT,Yes
146,408,0,23,96,239.8,124,293.5,135,7.4,4,2,0,47.81,CT,Yes
93,415,0,0,70,251.8,99,168.6,112,10.9,10,1,0,65.11,NM,No
52,408,0,31,77,193.0,97,253.4,88,11.0,4,1,0,43.54,OH,Yes
202,510,0,0,137,178.7,70,185.7,113,6.0,3,3,0,36.43,GA,No
129,510,0,31,99,224.8,87,197.6,91,10.3,8,2,0,54.7,MN,Yes
94,415,0,0,49,224.6,115,256.7,74,13.0,1,1,0,57.63999999999999,CT,No
100,415,0,0,138,221.3,92,150.4,120,11.2,2,0,0,49.080000000000005,AL,No
43,415,0,0,108,288.4,80,180.6,103,11.3,7,1,0,61.53999999999999,WV,No
130,415,0,0,105,206.2,108,163.4,93,8.9,3,0,0,56.16,NH,No
124,415,0,0,102,235.0,120,239.7,119,10.9,1,3,0,53.23,WY,No
92,510,1,0,120,207.0,112,284.6,95,12.0,5,3,1,63.73,VA,No
48,415,0,0,64,136.7,126,244.4,81,13.2,5,4,0,48.79,VT,No
98,510,0,29,105,217.9,101,248.1,108,6.6,3,2,0,39.19,OH,Yes
100,415,0,0,86,210.2,133,146.4,106,12.5,3,1,1,37.66,MT,No
79,415,0,0,109,122.2,87,189.1,103,11.3,5,3,0,40.11,MA,No
164,415,0,0,78,170.0,85,165.9,78,12.7,2,1,0,38.84,VA,No
105,415,0,0,108,183.2,124,293.7,72,10.8,5,1,0,51.42,NM,No
89,408,1,0,134,167.7,105,155.7,86,10.9,4,0,0,52.36,AR,No
126,415,0,0,96,261.9,92,166.8,108,12.7,4,3,1,68.16000000000001,NE,No
96,408,0,0,102,224.7,73,227.7,91,10.0,7,1,0,46.28,WY,No
120,415,0,33,83,163.4,84,146.7,88,11.6,5,0,0,67.94,IA,Yes
212,415,0,0,127,304.6,83,181.2,132,12.6,4,2,1,67.71000000000001,SC,No
72,415,0,0,106,143.5,94,273.7,110,9.6,6,2,0,38.18000000000001,NC,No
155,415,1,26,121,139.2,123,146.7,89,11.1,3,1,0,50.82,HI,Yes
89,415,0,0,80,179.8,81,145.7,120,9.5,4,2,0,33.1,UT,No
126,408,1,0,126,246.5,112,285.3,104,12.5,8,2,0,57.92000000000001,WY,No
172,408,0,0,102,256.6,111,168.5,104,12.0,5,2,1,70.94999999999999,AL,No
75,415,0,0,116,192.0,79,212.2,98,11.3,11,3,0,57.57,VA,No
143,510,0,0,99,123.6,133,229.5,99,10.2,2,2,0,46.29,WI,No
166,510,1,0,89,264.4,95,235.2,97,13.2,3,0,1,34.14,FL,No
132,415,0,0,105,182.2,116,279.8,105,13.0,2,1,0,51.32,KS,No
94,408,1,0,94,339.9,106,172.9,76,7.9,1,1,1,46.24,NV,No
99,415,0,0,83,154.5,111,196.0,57,12.1,5,0,0,47.440000000000005,NY,No
136,415,0,35,86,298.5,119,214.2,104,6.9,4,1,0,62.17,VA,Yes
119,415,0,0,82,266.9,97,211.0,118,7.4,10,1,0,64.05,KS,No
115,510,1,0,69,252.5,96,118.3,112,9.9,1,3,1,66.85000000000001,NC,No
160,415,0,0,103,243.5,121,178.2,92,13.0,3,2,0,53.31,MO,No
166,510,0,0,89,251.0,113,138.3,85,11.2,2,2,0,58.00000000000001,ND,No
120,510,0,0,94,204.1,106,238.4,109,6.7,8,1,0,42.080000000000005,CA,No
173,415,0,0,114,168.5,138,109.3,99,10.3,3,1,0,49.64,WV,No
156,415,0,0,65,197.4,116,238.5,86,10.6,2,0,0,49.31,IL,No
70,415,0,0,125,226.2,104,254.1,72,10.9,4,0,0,52.33,NY,No
41,510,0,0,89,211.5,104,207.4,124,6.8,1,1,0,50.78,NV,No
132,408,0,0,85,165.4,76,208.4,97,11.2,4,0,0,54.89000000000001,AL,No
47,510,1,0,120,178.9,123,152.6,96,13.3,7,0,1,26.930000000000003,KS,No
160,510,0,0,97,89.3,97,150.7,92,10.3,5,1,0,31.08,ND,No
180,415,0,0,121,189.3,111,174.9,82,8.8,5,3,0,42.87,OK,No
93,415,0,0,68,210.4,86,229.4,104,7.8,4,2,0,48.02,UT,No
109,415,0,0,58,148.7,115,282.5,105,13.1,1,2,0,49.09,OH,No
80,510,0,0,121,263.2,110,137.7,74,7.3,5,0,0,41.53,WY,No
54,415,0,24,88,193.1,98,99.3,119,11.6,3,2,0,35.230000000000004,NM,Yes
121,415,0,0,128,123.9,99,266.3,105,2.9,7,2,0,40.02,AL,No
157,510,0,29,102,206.0,109,192.4,117,15.0,5,1,0,58.81999999999999,DC,Yes
170,510,0,37,130,242.8,103,243.0,93,13.0,4,0,0,54.43,ID,Yes
138,510,0,0,101,284.5,142,176.0,98,14.0,6,3,0,52.870000000000005,AR,No
92,415,0,31,116,266.2,91,228.2,90,11.8,5,1,0,55.11,ID,Yes
126,415,0,0,143,149.7,72,191.4,87,13.0,3,1,0,48.68,TX,No
41,415,0,0,74,327.1,88,226.5,119,10.9,2,3,1,70.2,NM,No
167,415,0,0,124,173.3,108,216.5,64,12.4,4,4,1,46.84,WA,No
91,510,0,0,107,319.0,125,237.6,78,7.3,4,2,0,50.14,UT,No
127,510,0,0,117,177.0,68,162.2,127,9.7,4,3,0,33.99,RI,No
88,408,0,27,106,252.0,92,189.0,104,10.9,1,1,0,40.24,NC,Yes
113,415,0,0,130,170.6,100,137.4,74,5.4,9,1,0,31.36,RI,No
78,510,0,0,81,256.6,82,173.6,112,5.3,6,2,0,49.23,NY,No
123,408,0,0,92,211.6,71,189.3,104,9.4,2,2,0,64.37,TX,No
136,408,1,29,98,230.4,85,243.6,104,9.0,3,2,0,36.49,DE,Yes
68,415,0,34,72,184.5,119,208.3,101,6.1,10,1,0,44.53,MS,Yes
132,415,0,10,54,292.4,68,142.3,116,11.5,4,0,0,59.05,OH,Yes
133,415,0,0,67,222.2,133,192.0,95,3.1,1,2,0,56.48,LA,No
127,415,0,0,105,181.8,107,100.9,131,3.3,5,0,0,60.83,FL,No
110,415,0,0,105,174.3,85,245.3,59,8.5,4,2,0,58.12,WA,No
121,510,0,0,142,123.5,88,213.2,51,8.4,6,1,0,42.89000000000001,WV,No
116,510,0,0,128,180.8,137,193.1,94,14.0,3,2,0,34.37,NY,No
112,415,1,16,72,197.8,91,151.1,92,10.4,3,1,0,53.67,NE,Yes
97,510,1,0,103,294.3,93,239.8,120,11.0,2,4,1,52.64,PA,No
43,510,0,0,99,119.7,149,173.9,126,6.8,3,2,0,39.13,MS,No
110,415,0,0,106,138.0,126,233.5,112,11.2,8,3,0,40.56,IN,No
67,408,0,0,120,236.0,138,152.5,104,10.6,4,1,0,52.87,VA,No
166,408,0,0,95,121.0,105,198.0,126,9.8,5,0,0,38.8,MN,No
129,408,0,0,122,220.6,95,224.7,104,9.6,3,1,0,48.760000000000005,DE,No
103,510,1,0,78,144.5,86,157.9,106,6.8,3,3,0,43.31,OR,No
71,415,0,0,110,190.2,67,255.2,84,11.7,7,0,1,66.74,UT,No
112,415,0,27,121,226.2,101,189.8,99,11.1,3,4,0,58.44,CT,Yes
8,415,0,36,67,170.9,59,177.3,130,4.8,12,1,0,57.12,AL,Yes
98,415,0,0,121,303.4,73,197.1,71,12.4,2,0,1,66.06,TX,No
90,415,0,0,111,285.2,115,150.8,122,13.0,7,1,0,57.65,CT,No
13,415,0,0,133,170.5,86,227.6,80,11.5,3,0,1,69.14,MS,No
58,415,0,0,107,187.2,88,181.1,84,11.8,3,2,0,59.71,AR,No
137,415,0,22,42,179.0,137,179.6,126,11.4,5,2,0,50.53,CA,Yes
116,408,0,0,94,247.8,126,219.0,78,11.3,5,5,1,46.77,MI,No
94,415,0,28,107,127.8,86,225.6,86,9.9,4,3,0,29.29,WV,Yes
87,415,0,0,72,248.9,105,200.8,87,8.6,7,3,0,53.6,DE,No
120,415,0,0,103,209.0,86,169.7,70,10.2,6,2,0,51.89,FL,No
97,415,0,24,109,159.4,81,269.1,94,12.1,9,0,0,46.760000000000005,AK,Yes
134,415,0,0,108,143.1,105,165.8,84,11.0,4,6,0,49.92999999999999,ID,No
68,510,0,0,80,134.3,65,215.6,84,15.5,5,2,0,40.02,OH,No
93,408,0,0,93,188.8,65,253.2,88,12.1,5,1,0,49.8,NH,No
120,415,0,0,100,212.2,129,152.7,92,10.5,2,1,0,44.22,MA,No
41,408,0,0,92,223.5,155,217.4,90,10.2,6,2,0,62.18,SC,No
80,510,0,0,92,216.4,97,154.2,66,7.6,5,2,0,55.07,OR,No
83,415,0,25,95,250.7,136,249.4,86,17.6,5,2,0,58.58,OH,Yes
109,510,1,0,141,205.0,93,119.4,111,7.8,3,2,0,55.09,NC,No
66,510,0,33,104,109.6,94,172.7,107,7.1,9,3,0,26.340000000000003,KY,Yes
104,510,0,0,88,155.6,85,261.6,105,12.4,5,0,0,33.1,ID,No
89,510,0,0,96,192.6,63,255.7,125,11.0,5,1,0,42.78,WA,No
127,510,0,0,112,185.7,103,159.4,83,10.0,1,2,0,56.61000000000001,WV,No
117,408,0,13,65,152.7,77,232.8,95,9.7,3,1,0,50.88999999999999,RI,Yes
128,510,0,0,95,120.5,126,220.8,121,14.4,6,2,0,59.71,KS,No
88,415,0,0,61,179.3,88,242.7,131,6.8,7,4,1,45.42,NV,No
61,408,0,0,104,180.4,131,230.6,106,17.3,4,1,1,65.41,NE,No
22,415,0,0,108,198.6,148,206.6,96,9.3,3,2,0,50.3,FL,No
78,415,0,0,80,199.7,100,160.7,106,13.7,7,0,0,45.68000000000001,WY,No
56,415,0,29,115,144.1,111,226.6,101,4.9,3,1,0,19.98,WA,Yes
192,415,0,0,88,224.9,98,212.4,105,11.4,3,2,0,53.65,CO,No
70,415,0,0,108,171.0,116,196.1,96,8.6,4,2,0,43.45,WI,No
148,510,0,0,84,195.7,85,232.6,104,10.9,3,1,0,60.25,KS,No
65,415,0,29,129,161.9,77,128.3,91,8.8,5,2,0,52.78,RI,Yes
119,510,0,0,70,211.5,74,188.5,105,11.3,6,1,0,43.96,MT,No
80,415,0,0,116,209.9,93,194.1,100,12.8,3,0,0,54.42,CO,No
152,408,0,20,105,209.1,111,268.2,130,13.3,3,5,0,62.010000000000005,CT,Yes
113,510,0,0,85,177.6,92,159.8,72,14.4,4,3,0,34.73,FL,No
75,510,0,0,133,211.5,121,291.2,123,7.2,4,1,0,55.52,VT,No
80,415,0,0,83,164.5,86,94.0,98,6.4,6,1,0,49.3,OH,No
148,408,0,0,121,161.7,125,203.1,82,10.6,6,1,0,19.59,NH,No
63,415,1,0,112,202.9,111,259.0,58,8.9,8,1,0,30.34,RI,No
97,415,0,28,97,69.2,84,257.6,64,6.7,3,1,0,42.080000000000005,FL,Yes
166,415,0,0,116,181.4,93,131.4,108,11.3,4,0,0,41.61,MD,No
94,408,0,0,109,167.4,80,238.2,117,2.6,6,1,0,50.120000000000005,WY,No
85,408,0,33,95,233.5,88,221.3,92,13.5,3,1,0,58.84,FL,Yes
80,415,1,0,122,195.6,79,210.3,78,7.2,3,1,1,65.58,TN,No
210,415,0,31,87,147.7,103,192.7,97,10.1,7,3,0,68.63000000000001,NC,Yes
88,415,1,25,114,203.4,74,228.4,117,13.0,5,1,0,69.85000000000001,IN,Yes
100,408,0,0,85,329.3,69,127.1,78,9.4,5,4,0,66.38000000000001,IA,No
154,408,0,35,76,184.1,91,151.6,75,14.6,1,1,0,30.62,WV,Yes
32,510,0,26,137,236.8,108,173.3,149,9.0,9,1,0,63.96,UT,Yes
18,408,0,0,97,203.7,107,202.0,105,8.7,3,3,0,53.15,GA,No
126,415,0,31,88,253.2,65,223.2,114,8.7,4,0,0,71.13,AK,Yes
144,510,0,37,102,222.1,77,118.5,111,10.0,4,1,0,58.96000000000001,UT,Yes
29,510,0,0,103,216.3,151,218.4,106,12.8,4,2,1,75.08999999999999,MS,No
86,408,0,16,88,191.0,129,215.5,82,11.3,7,0,0,44.06,AR,Yes
138,415,0,37,102,173.6,147,162.6,96,8.2,13,0,0,29.86,AK,Yes
146,415,0,0,86,228.6,82,303.5,94,12.2,4,3,0,56.02,AK,No
175,415,0,0,95,231.2,74,313.4,108,8.7,10,1,0,44.440000000000005,ME,No
74,510,0,0,102,262.1,101,268.2,98,11.7,2,2,0,46.52,WV,No
48,415,0,0,98,159.0,127,139.5,101,7.6,3,2,0,44.78999999999999,CT,No
74,510,0,31,70,209.5,59,180.6,75,9.9,2,4,0,62.88,GA,Yes
105,415,1,0,100,145.1,108,245.3,140,7.7,7,0,0,53.24,NV,No
157,510,0,0,71,205.1,48,175.8,88,5.9,2,3,0,47.68000000000001,VT,No
217,415,0,0,138,248.5,105,269.6,78,13.3,4,0,0,45.74000000000001,DC,No
68,415,0,0,61,252.3,84,255.7,76,8.4,4,1,0,54.1,TN,No
80,415,0,0,86,185.5,97,237.3,145,9.5,5,1,0,37.58,OR,No
38,415,0,25,106,313.7,109,126.6,117,13.4,6,2,0,54.49,MS,Yes
107,415,0,38,57,205.9,92,286.5,80,8.3,4,0,0,54.45,NC,Yes
140,415,0,0,71,212.5,97,245.9,67,12.6,4,3,0,46.91,CO,No
98,415,0,0,116,120.5,103,117.0,102,4.7,4,5,1,50.120000000000005,AR,No
114,415,0,0,75,169.9,87,207.0,133,12.6,5,2,0,44.24,PA,No
46,408,0,0,105,185.5,98,226.7,96,11.8,3,1,0,45.55,MN,No
118,415,0,42,105,167.3,105,270.6,105,10.4,7,0,0,42.31,NM,Yes
37,510,0,0,112,155.1,96,199.5,97,6.6,4,3,0,61.15,UT,No
34,415,0,0,74,126.9,84,221.2,166,8.8,4,0,0,46.1,NE,No
98,415,1,23,54,292.7,83,184.0,90,10.8,7,1,0,69.54,MS,Yes
113,510,0,0,108,259.9,140,204.3,115,10.7,2,3,1,66.68,NV,No
69,408,0,0,87,236.8,66,182.3,75,11.9,1,0,0,56.68,OR,No
121,415,0,0,112,195.1,104,159.6,139,10.5,2,2,0,42.22,VA,No
59,510,1,31,78,191.3,79,226.7,79,9.1,3,1,0,56.970000000000006,NJ,Yes
59,510,0,0,100,115.9,133,220.6,115,7.4,4,0,0,44.1,WV,No
190,415,0,0,96,177.9,96,113.3,117,6.6,4,0,0,41.19,OR,No
109,415,0,0,80,238.0,94,198.4,103,10.2,6,1,0,52.83,KY,No
136,415,0,0,109,219.0,115,212.6,80,12.9,4,2,0,37.81,MO,No
86,510,0,0,92,159.6,87,148.7,115,8.8,5,1,0,31.73,TX,No
100,415,0,27,100,236.1,70,192.7,91,8.0,4,0,0,59.92,MN,Yes
106,510,0,0,94,276.8,118,223.5,65,8.8,3,0,0,53.04,FL,No
104,415,0,0,107,180.5,85,226.0,94,17.0,6,2,0,44.5,PA,No
129,415,0,0,100,202.5,90,233.1,96,11.5,6,2,0,47.370000000000005,WV,No
205,510,0,0,123,150.7,81,188.2,67,10.1,4,2,0,24.02,IN,No
93,415,0,32,120,232.4,97,127.7,112,11.0,9,0,0,42.59,OK,Yes
123,415,0,0,98,89.8,95,326.0,91,11.1,3,3,0,36.13,NE,No
99,415,0,0,120,159.3,92,264.4,94,6.0,5,1,0,58.41,DE,No
61,415,0,33,53,200.7,116,201.7,102,10.9,3,3,0,66.02,MI,Yes
71,415,0,0,112,173.8,96,178.4,61,12.1,3,1,0,53.23,IL,No
4,510,1,0,89,303.8,93,206.1,82,8.9,4,0,0,52.92,UT,No
148,408,0,25,102,233.8,109,215.8,90,13.5,2,3,0,62.74,IL,Yes
141,415,0,0,104,242.2,114,304.2,109,10.8,2,1,0,49.27,WA,No
56,408,0,0,57,196.2,97,310.1,110,9.2,3,0,0,43.99999999999999,NM,No
160,415,0,0,111,187.4,61,119.1,81,11.5,4,3,0,62.56,MD,No
43,408,0,35,105,244.4,88,207.2,97,11.6,4,3,0,57.93,VA,Yes
42,415,0,0,52,246.7,96,103.8,118,7.0,4,2,0,48.48,MT,No
135,415,1,0,107,66.0,94,213.1,105,12.9,4,1,0,40.71,CT,No
106,415,0,0,110,187.0,69,128.1,71,6.3,3,3,0,53.79,AL,No
106,510,0,0,133,213.4,73,190.8,92,11.5,7,0,0,54.37,WV,No
83,415,0,30,105,253.0,83,180.8,123,8.7,6,3,0,70.19,MO,Yes
110,415,0,0,109,205.2,99,166.3,119,11.7,4,1,0,43.56999999999999,ND,No
153,408,0,0,56,263.0,84,367.7,89,15.5,2,1,0,52.83,AR,No
109,510,0,35,116,265.8,130,269.7,69,10.6,6,5,0,64.64,GA,Yes
31,510,0,0,84,203.7,107,201.7,65,8.2,1,1,0,47.64,FL,No
124,510,0,0,120,230.7,111,214.3,91,7.8,2,4,1,46.08,LA,No
110,415,0,0,108,237.0,122,239.9,122,9.8,5,2,1,68.89000000000001,UT,No
124,415,0,0,104,117.9,123,248.5,104,14.0,2,0,0,56.900000000000006,AZ,No
82,415,0,0,77,131.8,79,187.4,98,9.4,1,6,1,42.15,NY,No
122,415,0,0,96,87.6,91,247.2,87,8.4,6,1,0,38.330000000000005,KY,No
